id,River,Country,Subregion,AreaKM2,Long,Lat,WWF_Realm,WWF_Biome,Inland,Human_footprint,Population,HANPP,Flow_disruption,Attainable_yield,Food_calories,Food_area,Food_value,Nonfood_calories,Nonfood_area,Nonfood_value,Feed_calories,Pasture_area,Aquaculture,Fish_river,Fish_marine,Oil_area,Discharge,Water_available,Water_withdrawal,Water_quality,Sediment,River_flood,Coast_flood,Navigable_water,C_soil,Soil_C_density,Soil_CEC,Soil_N,Soil_water,Soil_loss,Pollination_supply,Alpha,Bdiv_intactn_abund,Bdiv_intactn_richn,Amphib_richn,Bird_richn,Mammal_richn,Marine_animal_richn,Marine_plant_richn,Plant_richn,Seabird_richn,Amphib_unthrtnd,Bird_unthrtnd,Mammal_unthrtnd,Marine_unthrtnd,Seabird_unthrtnd,Forest_cover,Wetlands,NPP_pot,NPP,C_veg_pot,C_veg
314,Baitarani,India,Southern Asia,1842.267,86.63603428,20.75546925,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,11.21748013,688.8503961,0.698662328,0.570589779,156.8647459,17284080738,6743.31908,1120.376189,640066272,225.8333319,404.9571439,704270436.6,0.040005094,0.977700292,0.957475225,0.262757686,0,26.68375684,9552345033,2187400000,393.911939,2.569990729,9.440968265,2.833709554,1.116761516,25.7842977,145.6665397,20.12732119,1.047637802,14.88188976,27.60113393,0.078694022,0.297378158,0.502752933,0.553900691,17.01569996,273.4705882,51.13039686,140,2.5,1345.013524,1,1,0.962572596,0.912280702,0.873049989,1,2.78E-08,144.773358,719.4186576,567.2599647,85.875,941.3432836
315,Mahanadi,India,Southern Asia,8689.176,86.1937765,20.26185034,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,12.35113161,830.6628137,0.747491162,0.532656047,155.765933,17194036635,7108.150453,1332.07797,642493565.4,137.4633022,339.015598,456515832.4,0.030193568,0.960710459,0.805143948,0.321628822,0,63.73,72779168611,4199440000,493.1637232,1.340670505,9.806976072,3.058218213,0.335668648,25.49364872,158.0198059,18.90413185,1.056111605,15.31766261,29.381328,0.087865478,0.27307314,0.512499275,0.560016658,17.59234963,274.4588235,53.46299547,208,2.833333333,1391.168503,2,1,0.959749668,0.901677639,0.885005642,1,1.93E-07,91.28610461,674.6604999,538.8955485,123.1418919,602.9486636
316,Niger,Nigeria,Western Africa,10029.972,5.894071225,4.922634816,Afrotropic,Tropical and Subtropical Moist Broadleaf Forests,0,10.34078817,229.4713251,0.268823003,0.4499,43.80886373,7755575300,1102.782051,1071.054697,2331093304,198.9162422,768.5837608,2610138293,0,0.754124999,0.656324998,0.371980017,99.92656447,10.58725877,5.75E+11,2006235000,646.3313233,101.396004,10.04470515,3.106057413,0.443586876,70.35514665,346.2325945,18.60066128,1.709183729,16.9508941,40.1898492,0.396718411,0.815909252,0.888398797,0.736295026,27.60101868,329.3786408,67.97088285,436.6,12.2,2010.556697,11,1,0.990479278,0.907537012,0.923669195,0.909090909,0.026440555,878.2679005,858.0500921,806.0620206,117.5805085,18919.44607
317,Shatt Al-Arab ,Iraq,Western Asia,12462.212,47.56626758,30.51406098,Palearctic,Deserts and Xeric Shrublands,0,17.77647961,190.0406755,0.449106142,0.979333321,145.650312,1026890973,680.8814135,1554.675219,131126967.9,18.79026555,1580.153978,313905763.7,0.104041101,0.985333343,0.980133335,0.043419751,63.15989345,76.15,16028541224,2556040000,652.3059775,0.710134894,10.11227625,3.088700395,0.424225885,30.74179309,169.5963762,24.38986877,0.894845744,16.23817241,40.49060489,0.19590391,0.764875902,0.795713987,0.739646724,0.399869459,150.2362205,28.55770486,299.6666667,3.666666667,711.5647061,2,1,0.92730608,0.922875613,0.870089293,1,2.96E-09,508.0603725,122.2460681,79.79977874,4.294642857,811.5816709
318,Krishna,India,Southern Asia,932.375,80.96455628,15.91887707,Indo-Malay,Mangroves,0,10.30342707,228.8377299,0.554861742,0.924000025,148.7768038,42162870067,2519.911106,2800.966634,1593195904,1603.022206,1752.944455,1657540422,0.007697427,0.854836699,0.718060997,0.679119481,61.85825344,24.73887657,51379485749,7607190000,618.500171,12.88361065,9.971953707,3.140180083,0.834854885,18.9511013,322.1158724,27.22146426,1.969082514,15.10091743,32.68563472,0.538423302,0.415347549,0.634034521,0.612594054,15.35600707,207.2222222,46.56625442,496.4627536,4,1027.391725,3,1,0.966219839,0.8997669,0.875900283,1,8.05E-05,364.9851632,539.9791626,489.3094208,87.9,883.4677419
319,Godavari,India,Southern Asia,2757.872,81.99084302,16.64237402,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,14.38396086,844.5919672,0.573371503,0.525999847,127.843309,46008254629,5462.325813,1504.235478,1620566523,428.2128979,2417.719345,1174834429,0.013083448,0.844949991,0.496250004,0.452019713,85.73748476,46.48973703,94550508323,3520040000,640.3058353,29.2668829,8.757652823,3.127468097,0.619185926,22.64205317,230.4377446,26.17093888,1.913688302,16.00481348,31.00534175,0.826122584,0.368222057,0.539042112,0.57786032,15.83664394,213.9285714,47.40290543,480.5,4,1543.220518,3,1,0.966944908,0.891931902,0.875900283,1,4.03E-05,185.3320119,540.5173601,487.0489796,111.8709677,877.0463847
320,Tocantins,Brazil,South America,1526.737,-49.40951482,-2.220475,Neotropic,Tropical and Subtropical Moist Broadleaf Forests,0,6.371330954,119.6749053,0.208021922,0.454582641,159.4454656,292904681.8,145.3142836,1310.471436,132462149.3,279.9571457,466.171426,412306620.4,0.003347479,0.874574828,0.806387917,0.023447207,0,316.3514178,5.51E+11,55385430,674.2163209,0.787464805,0,2.420752517,2.222916661,35.18783203,327.1780093,17.33596838,1.137050109,15.2942097,40.06825058,0,0.950790862,0.897639446,0.847872905,43.56120738,512.5625,119.1704863,1,0,3763.282998,14,1,0.965857822,0.944402421,0.919271957,1,0.020901796,703.9586919,964.3916504,822.5590332,48.25,5576.750161
321,Nile,Egypt,Northern Africa,10728.545,31.06213108,31.04301092,Palearctic,Flooded Grasslands and Savannas,0,29.74028931,1671.839069,0,0.814500004,123.7437974,1.16E+11,6253.175655,2706.836484,14763802328,688.2472941,1808.3304,40821492209,0.024145064,0.987750024,0.499850005,0.025714596,49.35107689,39.41,4.59E+11,41962300000,0,1.031002228,10.06201013,3.141017868,0.322487942,18.465001,371.4703203,23.08280861,0.963653042,16.41518214,40.60798542,0.008482044,0.341931868,0.436147903,0.540693536,4.753612271,172.1574074,33.75518729,124,2.5,709.0444035,4,1,0.967245738,0.97372902,0.917066909,0.75,0.002882388,82.40495753,22.26468828,1020.383716,20.69127517,451.2903226
322,Burdekin,Australia,Australia and New Zealand,181.17,147.5414544,-19.63648705,Australasia,"Tropical and Subtropical Grasslands, Savannas and Shrublands",0,2.99173643,2.439616394,0.086539578,0.627499998,0,903573250,251.5167387,2826.060615,29.75472,1125.003815,3756.843474,37.276733,0.713876381,0.534896351,0.576142073,0.015308092,0,0.08,63555689.5,618049000,613.367679,1277.917099,10.20571973,3.002903709,1.656565832,41.34715082,338.915793,23.11126141,1.129999995,13,40.08296268,0,0.423382,0.635130918,0.563805341,13.6,307,40.6,5985.028162,91.41640441,894.9,15.9108576,1,0.986970684,0.945454545,0.460382044,0.937149837,0.002251951,567.5675676,783.284729,772.0736694,23.25,7353.846154
323,Ganges,Bangladesh,Southern Asia,75893.978,89.27551424,22.92831366,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,13.67775333,1254.302701,0.711685195,0.423258337,135.0846992,62152050668,6779.885474,1242.870399,3882502781,1406.526914,763.2233611,1185306593,0.020236584,0.866784,0.736315999,0.1766276,6.172301279,167.2944311,3.69E+11,17701600000,380.7258373,0.869728212,9.986660233,1.918814925,0.357517052,57.62136874,222.7730004,22.79179779,1.240057334,16.12075485,29.38929931,0.016629922,0.363427686,0.510136191,0.561331792,13.51022381,256.8498695,37.74097945,58.5,2.25,1347.020119,1,1,0.962952101,0.903480204,0.872683382,1,0.00022574,801.1622924,768.775612,629.0426666,148.8445664,1328.036151
324,Danube,Romania,Eastern Europe,3584.931,29.32045154,45.22286606,Palearctic,"Temperate Grasslands, Savannas and Shrublands",0,5.086111685,27.26278185,0.468960276,0.423450008,152.0990815,3513082300,1135.183997,805.467995,606888526.9,555.5640004,448.4319954,6711671360,0.079629977,0.988300025,0.969150007,0.008010348,4.214287566,204.3305974,2.45E+11,2449220000,671.5359229,1.292549426,9.738942367,3.141273397,0.472199903,65.67901356,763.0809272,27.88955466,5.996590353,27.22648752,40.54909278,0.749331451,0.57586407,0.691177902,0.665905505,11.05256042,207.3142857,54.81088389,34.33333333,2.666666667,1203.691669,1,1,0.958103638,0.966041561,0.942459006,0,0.009831148,884.2672829,334.8825734,250.7191889,15.59237289,545.131834
325,Song Hong,Vietnam,South-Eastern Asia,8098.336,106.3139021,20.66567112,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,17.94778197,1340.443316,0.450285409,0.245686042,139.0730164,94282569419,8793.727751,1720.372279,15353448117,262.4722771,8602.646519,5697372491,0.078617315,0.901033322,0.82919999,0,7.209568373,29.28986232,1.15E+11,15787500000,424.3298681,6.421121941,9.825584218,2.362916514,0.655651949,32.7362139,285.0744159,18.38462147,1.057763272,15.8902401,21.33745385,0.042003947,0.376985711,0.492683073,0.557450635,15.82692689,341.5301205,62.33376263,1566,24,2134.228474,7,0.941495817,0.976223233,0.956790123,0.866649359,1,1.14E-05,984.7564116,923.3224799,758.4970773,48.86138614,586.3595098
327,Po,Italy,Southern Europe,669.288,12.2967871,44.95560423,Palearctic,Temperate Broadleaf and Mixed Forests,0,13.15244063,87.1262814,0.676675995,0.1975357,141.4433365,10160725987,2271.699979,4799.018244,1042188860,179.7727248,4446.436401,46976295564,0.037557219,0.962845115,0.200966599,0.157200795,97.92207662,47.46726794,53222260239,16719120000,597.6469345,6.668271934,9.843591079,1.382607773,0.989215122,63.74123438,524.7103254,21.85416523,1.334473909,19.04549763,39.1737874,0.332652779,0.498046232,0.650710621,0.592367783,11.25657298,174.375,54.00906618,468.9224679,11.34687351,1717.5,5,0.897435897,0.965591398,0.980997625,0.911677197,0.6,0.00011865,731.0756972,518.6851807,408.9631992,53.08333333,562.6757608
328,Wisla,Poland,Eastern Europe,1358.146,19.01792478,54.17452498,Palearctic,Temperate Broadleaf and Mixed Forests,0,13.3639207,259.2245717,0.643724464,0.473565087,97.43534524,10855518347,2600.529176,858.600001,1891123530,443.3833323,890.0416641,13141044731,0.178253398,0.871524269,0.480887839,0.046053367,0,16.31848421,48491065634,1376331400,559.5795536,35.58627378,10.24451527,3.045629033,0.493673034,61.73763229,785.1812892,30.71111058,1.569876473,13.60539124,40.39764878,0.281454337,0.431592403,0.582477821,0.552225915,12.87203264,177,48.39502967,24.5,0,1051.655317,3,1,0.987893462,1,0.950277392,1,0.000434439,0,645.3854192,465.3447558,69.5,542.9106383
329,Changjiang,China,Eastern Asia,3476.367,121.5872532,31.56030041,Palearctic,Temperate Broadleaf and Mixed Forests,0,16.90695402,745.3690422,0.068464433,0.539700001,165.6715643,57868547405,3838.488104,3934.9881,6870746541,287.0642867,2880.604748,27438783718,0,1,0.99940002,0.932883079,10.34711494,619.9720058,1704805000,1286698000,678.3011729,0.031019316,10.22283818,2.228638848,1.608600691,41.41836143,437.3862488,26.81301772,1.044715829,18.57073761,37.29832676,0.01950184,0.487596951,0.482309812,0.415581115,1.131313131,171.3714286,18.71422559,152.3333333,4,1656.587648,5.921291266,1,0.965988663,0.924291713,0.896582883,0.831117918,1.02E-06,277.2631579,635.6591938,624.7536574,28.4375,52.55544841
330,Huanghe,China,Eastern Asia,2125.868,118.8535623,37.83305367,Palearctic,Flooded Grasslands and Savannas,0,11.23750522,132.751044,0.422554496,0.934199989,78.393852,10417598371,3299.113011,1005.939132,1733577620,327.5999941,2188.395675,7531988070,0.571560125,0.713381543,0.263875358,0.40031808,98.4788296,45.29,27812581505,19515300000,621.9581726,5.596113234,9.785691799,2.532802552,0.673254276,39.68318745,250.0702474,20.08819444,0.958738126,15.7644771,38.24205139,0.3727101,0.437685548,0.646972936,0.584727838,6.961366539,136.2173913,23.16890166,92.66666667,7,845.2,3.791023836,1,0.956686882,1,0.901184599,1,9.60E-08,666.2251656,497.3605347,476.5913429,42.646875,385.345521
331,Colorado,Mexico,Central America,268.919,-114.7341186,31.73224822,Nearctic,Deserts and Xeric Shrublands,0,5.671063624,0.000589836,0,0.953599989,0,0,0,0,0,0,0,0,0.040212581,0.958700001,0.983699977,0.085336722,0,0.660000026,1092170.252,3825000,664.5527587,0.001412509,10.23898244,0,3.767213746,13.26066007,123.98166,16.52809781,0.793333332,15.33333333,39.98589035,0,0.650349975,0.752197919,0.67776525,0.7100271,134,22.96205962,934.5121197,23.72163498,339.4,11.30788366,1,0.992537313,1,0.874620348,0.885941851,0,0,17.67756965,17.67756965,0,62.73291925
332,Usumacinta,Mexico,Central America,1661.359,-92.45876851,18.42704479,Neotropic,Tropical and Subtropical Moist Broadleaf Forests,0,6.931451016,32.2926712,0.480489573,0.772700012,127.1214607,1001607192,138.8200024,248.2600006,113327413.8,0.579999995,435.1900024,251429790.6,0.052596271,0.955463214,0.996047566,0.060429652,63.9133175,56.49902501,95298994888,193639000,674.7859329,11.36115266,9.894511999,3.140910621,0.596624481,71.28315674,464.4376255,22.97848057,1.031330088,19.73497537,33.87134918,0.325049433,0.790052824,0.729438721,0.667843963,17.31021006,327,82.172936,1879.5,63.5,2378.381002,5,0.94637224,0.990825688,0.974981604,0.853768174,1,0.005269619,0,1034.611787,800.0537429,175.3636364,6856.165919
333,Mackenzie,Canada,Northern America,14000.147,-134.8535916,68.70875498,Nearctic,Boreal Forests/Taiga,0,0.346596635,0.309668708,0.051510882,0.659999996,0,0,0,0,0,0,0,0,0,0.34821538,0.295346156,0,52.53619196,63.43090127,1.10E+11,26385045,678.3011729,3.829417031,10.13949587,3.128602352,0.332184559,168.4133401,825.7984449,77.56255398,2.043268363,14.58609593,40.66787846,0,0.978924617,0.901413375,0.972019135,0.00704573,79.82142857,22.36224925,10.54545455,0,240.1838222,1,1,0.970022371,0.957846154,1,1,0.017098521,511.1337345,403.6541454,396.207468,14.95535714,1272.697758
334,Grijalva,Mexico,Central America,2341.162,-92.87909967,18.22426122,Neotropic,Tropical and Subtropical Moist Broadleaf Forests,0,14.59513673,285.4981025,0.607968049,0.774784236,129.5115224,4201793520,252.0000012,924.3037104,402848895.4,191.4592588,770.6185142,704587623.7,0.050957442,0.930924666,0.984154758,0.037867958,77.28792653,35.49085763,699385119.3,53800000,627.1570097,3.824135355,9.977490695,3.141015047,0.633869678,48.32024117,445.4611186,22.09963997,0.818306058,18.12931335,29.82567124,0.030866457,0.618651769,0.6652714,0.621240409,17.00242718,330.9090909,90.33460472,1879.5,63.5,2361.2,5,0.945544554,0.990934066,0.975609756,0.858498484,1,0.003167665,0,1041.220248,737.2055402,167.4642857,4710.36
335,Zhujiang,China,Eastern Asia,7499.155,113.2684868,22.61745943,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,29.60906478,2440.459101,0.441987199,0.457849994,167.0060044,48611650237,2548.387803,5026.692679,3766530475,204.7292686,3400.753671,7299390596,0.006204139,0.998849988,0.996800005,0.317993105,0,213.4717196,3.29E+11,8662990000,647.3154599,2.657759816,9.880217139,1.870019185,0.714464213,39.66538299,325.5560757,15.97762622,1.203443462,16.50682971,29.49170084,0.734660864,0.526575662,0.56167617,0.549622695,16.51686696,322.9868421,54.02614379,1371.6,25,1992.643398,8,0.949765573,0.96516886,0.946726258,0.849381598,1,0.000569517,787.2246208,562.3424884,545.9218237,95.4453125,1784.446726
337,Amazon,Brazil,South America,28374.014,-50.88003374,-0.394995127,Neotropic,Tropical and Subtropical Moist Broadleaf Forests,0,1.566121298,11.55197204,0.134478808,0.028194418,137.7974266,304446214.4,13.2812499,2596.720848,75161078.78,2.699999993,302.375,161140060.3,0.067121102,0.635979992,0.523160005,0.073698152,0,1373.961797,5.95E+12,143573800,673.4609406,6.737242599,9.026324755,3.017107474,0.480655877,37.10094308,501.6361557,18.88445686,1.094022472,15.94146119,39.10480659,0,0.944383461,0.885783132,0.818601549,34.83743902,406.9475524,86.57823887,2.2,0,3556.517528,14,1,0.984545218,0.950677254,0.917857043,1,0.030362274,631.7460317,924.7377598,861.1040474,106.0630631,9605.729906
401,Kelantan,Malaysia,South-Eastern Asia,79.619,102.2299279,6.187727954,Indo-Malay,Tropical and Subtropical Moist Broadleaf Forests,0,28.54003093,1289.420311,0.288160779,0,163.4010171,32383411275,40.88852577,440.1334378,2538890029,1748.483669,1819.802723,14291846285,0.017008071,0.8701,0.8727,0.698063551,0,10.41,79648779.58,18273750,663.0821226,11.05311908,10.02923357,3.088543635,2.323697133,264.4772562,892.4358136,18.54946852,1.453134333,16.43283582,27.42641817,0.858724477,0.633919,0.552387722,0.579020749,9.822916667,345.2066235,75.92708333,2561.205386,40.01544046,3012.6,9,1,0.95627614,0.889357557,0.533880452,0.888888889,0.009810321,0,1076.741669,864.5576848,43.92745472,4639.240506
402,Ord,Australia,Australia and New Zealand,397.549,128.1900264,-15.17424605,Australasia,"Tropical and Subtropical Grasslands, Savannas and Shrublands",0,0.048228795,0.027604712,0,0.663299978,0,0,0,0,0,0,0,0,0.027118416,0.719299972,0.668299973,0.00245207,8.243703129,2.059999943,169920509.8,67080,667.5765989,0.034049863,8.30703439,1.388676194,1.922498952,27.97600898,413.3297683,30.61720143,0.933230048,15.83628319,22.89930759,0,0.905827007,0.779602499,0.667703119,6.684100418,247.25,24.16317992,1125.181565,21.06873236,867.1858874,10,1,0.991911021,0.975609756,0.619080948,1,3.08E-05,212.5,768.7569275,768.7569275,11.9,1365.384615
403,Paraiba Do Sol,Brazil,South America,50.468,-41.06177276,-21.62583244,Neotropic,Mangroves,0,16.09102335,278.6661844,0.195348303,0.433200002,132.1403949,42603768185,160.9461847,3445.983044,21130309886,411.5843802,1641.1468,4774406299,0.058904578,0.806699991,0.658399999,0.175013708,31.83933407,27.54000092,28618988272,2282610000,674.5004627,1.31E-05,10.04327428,3.141273397,2.753892645,55.28921162,357.5062035,23.69602978,0.513454552,9.436363636,38.71007923,1,0.419649065,0.68673667,0.640222462,55.81538462,476.4910091,113.2461538,893.1790165,46.3879697,2571.2,17.24293186,0.987114107,0.954497828,0.969781789,0.889089117,0.934960833,0.000874888,0,926.2950346,862.2882179,64.55872204,5615.454545
404,Pungue,Mozambique,Eastern Africa,74.967,34.76104106,-19.76754479,Afrotropic,Mangroves,0,9.263766016,199.103534,0.03518869,0.158700004,148.2182105,4746750729,1421.742124,225.2652826,332043209.4,40.92638316,707.9500213,516879266,0.177096159,0.612200022,0.749899983,0.020618851,21.17380342,15.48999977,345333791.6,16202300,653.5310351,5.942343029,8.554283724,2.131851858,3.052227395,67.37883345,311.4758308,27.93655589,1.070000052,16,22.96349417,0,0.475776883,0.757870056,0.702907782,6.806451613,381.2387078,32.7311828,1975.375029,31.78713894,1311.7873,11,1,0.9721618,0.967496511,0.671215176,0.818181818,0.001756242,250,910.0851466,890.2918658,17.9430264,57.5
405,Rhone,France,Western Europe,1008.748,4.587462041,43.52433185,Palearctic,"Mediterranean Forests, Woodlands and Scrub",0,10.80546599,62.98373384,0.525809389,0.355800003,82.15060716,5643708587,564.3133299,2130.813314,335636793.2,48.69333297,1119.173338,2966460548,0.39152069,0.846940837,0.658514908,0.09822126,33.13066498,34.10196031,47408216700,458283000,668.8520884,1.131270366,9.866823871,3.015135798,0.753187229,51.16755877,418.9206119,22.07391693,0.866853657,17.6902439,40.33901468,0.936966814,0.734541725,0.602520512,0.551060949,7.446927374,193.8,54.67225326,590.530962,7.259836635,1498.696376,8,1,0.971104231,0.945553539,0.904759593,0.75,0.000623911,994.1305943,547.2194519,598.4754578,19.5625,537.7398721
